Index,S_ID,S_Abbrev,Structure_Method,R_ID,R_Abbrev,Reasoning_Method,P_ID,P_Abbrev,Presentation_Method,Problem_Types,Output_Types,Avg_Complexity,Avg_Domain_Specificity
786,6,S6,Systemic Design,36,R36,Delphi Method,15,P15,Dialogue,complex,qualitative,2.00,0.37
787,6,S6,Systemic Design,36,R36,Delphi Method,33,P33,Narrative Synthesis,complex,qualitative,2.00,0.33
788,6,S6,Systemic Design,36,R36,Delphi Method,35,P35,Dialogue Format,complex,qualitative,2.00,0.37
789,6,S6,Systemic Design,38,R38,Six Thinking Hats,6,P6,Memo,complex,qualitative,1.33,0.30
790,6,S6,Systemic Design,38,R38,Six Thinking Hats,8,P8,Technical Report,complex,qualitative,1.67,0.30
791,6,S6,Systemic Design,38,R38,Six Thinking Hats,10,P10,White Paper,complex,qualitative,1.67,0.33
792,6,S6,Systemic Design,38,R38,Six Thinking Hats,11,P11,Academic Paper,complex,qualitative,2.00,0.33
793,6,S6,Systemic Design,38,R38,Six Thinking Hats,12,P12,Case Study,complex,qualitative,1.67,0.33
794,6,S6,Systemic Design,38,R38,Six Thinking Hats,15,P15,Dialogue,complex,qualitative,1.67,0.33
795,6,S6,Systemic Design,38,R38,Six Thinking Hats,33,P33,Narrative Synthesis,complex,qualitative,1.67,0.30
796,6,S6,Systemic Design,38,R38,Six Thinking Hats,35,P35,Dialogue Format,complex,qualitative,1.67,0.33
797,7,S7,Hierarchy Analysis,1,R1,Deductive Reasoning,1,P1,Cornell Notes,complicated,conceptual,1.00,0.27
798,7,S7,Hierarchy Analysis,1,R1,Deductive Reasoning,2,P2,SQ3R,complicated,conceptual,1.00,0.30
799,7,S7,Hierarchy Analysis,1,R1,Deductive Reasoning,3,P3,CODE (Second Brain),complicated,conceptual,1.33,0.27
800,7,S7,Hierarchy Analysis,1,R1,Deductive Reasoning,4,P4,Progressive Summarization,complicated,conceptual,1.33,0.27
801,7,S7,Hierarchy Analysis,1,R1,Deductive Reasoning,6,P6,Memo,complicated,conceptual,1.00,0.20
802,7,S7,Hierarchy Analysis,1,R1,Deductive Reasoning,7,P7,Executive Summary,complicated,conceptual,1.00,0.20
803,7,S7,Hierarchy Analysis,1,R1,Deductive Reasoning,10,P10,White Paper,complicated,conceptual,1.33,0.23
804,7,S7,Hierarchy Analysis,1,R1,Deductive Reasoning,14,P14,FAQ,complicated,conceptual,1.00,0.20
805,7,S7,Hierarchy Analysis,1,R1,Deductive Reasoning,25,P25,Mind Map,complicated,conceptual,1.00,0.20
806,7,S7,Hierarchy Analysis,1,R1,Deductive Reasoning,28,P28,Slide Deck,complicated,conceptual,1.00,0.20
807,7,S7,Hierarchy Analysis,1,R1,Deductive Reasoning,36,P36,Metaphorical Explanation,complicated,conceptual,1.33,0.23
808,7,S7,Hierarchy Analysis,2,R2,Inductive Reasoning,6,P6,Memo,complicated,qualitative,1.33,0.20
809,7,S7,Hierarchy Analysis,2,R2,Inductive Reasoning,8,P8,Technical Report,complicated,qualitative,1.67,0.20
810,7,S7,Hierarchy Analysis,2,R2,Inductive Reasoning,10,P10,White Paper,complicated,qualitative,1.67,0.23
811,7,S7,Hierarchy Analysis,2,R2,Inductive Reasoning,11,P11,Academic Paper,complicated,qualitative,2.00,0.23
812,7,S7,Hierarchy Analysis,2,R2,Inductive Reasoning,12,P12,Case Study,complicated,qualitative,1.67,0.23
813,7,S7,Hierarchy Analysis,2,R2,Inductive Reasoning,15,P15,Dialogue,complicated,qualitative,1.67,0.23
814,7,S7,Hierarchy Analysis,2,R2,Inductive Reasoning,33,P33,Narrative Synthesis,complicated,qualitative,1.67,0.20
815,7,S7,Hierarchy Analysis,2,R2,Inductive Reasoning,35,P35,Dialogue Format,complicated,qualitative,1.67,0.23
816,7,S7,Hierarchy Analysis,3,R3,Abductive Reasoning,1,P1,Cornell Notes,complicated,conceptual,1.33,0.30
817,7,S7,Hierarchy Analysis,3,R3,Abductive Reasoning,2,P2,SQ3R,complicated,conceptual,1.33,0.33
818,7,S7,Hierarchy Analysis,3,R3,Abductive Reasoning,3,P3,CODE (Second Brain),complicated,conceptual,1.67,0.30
819,7,S7,Hierarchy Analysis,3,R3,Abductive Reasoning,4,P4,Progressive Summarization,complicated,conceptual,1.67,0.30
820,7,S7,Hierarchy Analysis,3,R3,Abductive Reasoning,6,P6,Memo,complicated,conceptual,1.33,0.23
821,7,S7,Hierarchy Analysis,3,R3,Abductive Reasoning,7,P7,Executive Summary,complicated,conceptual,1.33,0.23
822,7,S7,Hierarchy Analysis,3,R3,Abductive Reasoning,10,P10,White Paper,complicated,conceptual,1.67,0.27
823,7,S7,Hierarchy Analysis,3,R3,Abductive Reasoning,14,P14,FAQ,complicated,conceptual,1.33,0.23
824,7,S7,Hierarchy Analysis,3,R3,Abductive Reasoning,25,P25,Mind Map,complicated,conceptual,1.33,0.23
825,7,S7,Hierarchy Analysis,3,R3,Abductive Reasoning,28,P28,Slide Deck,complicated,conceptual,1.33,0.23
826,7,S7,Hierarchy Analysis,3,R3,Abductive Reasoning,36,P36,Metaphorical Explanation,complicated,conceptual,1.67,0.27
827,7,S7,Hierarchy Analysis,4,R4,Root Cause Analysis,1,P1,Cornell Notes,complicated,conceptual,1.33,0.30
828,7,S7,Hierarchy Analysis,4,R4,Root Cause Analysis,2,P2,SQ3R,complicated,conceptual,1.33,0.33
829,7,S7,Hierarchy Analysis,4,R4,Root Cause Analysis,3,P3,CODE (Second Brain),complicated,conceptual,1.67,0.30
830,7,S7,Hierarchy Analysis,4,R4,Root Cause Analysis,4,P4,Progressive Summarization,complicated,conceptual,1.67,0.30
831,7,S7,Hierarchy Analysis,4,R4,Root Cause Analysis,6,P6,Memo,complicated,conceptual,1.33,0.23
832,7,S7,Hierarchy Analysis,4,R4,Root Cause Analysis,7,P7,Executive Summary,complicated,conceptual,1.33,0.23
833,7,S7,Hierarchy Analysis,4,R4,Root Cause Analysis,10,P10,White Paper,complicated,conceptual,1.67,0.27
834,7,S7,Hierarchy Analysis,4,R4,Root Cause Analysis,14,P14,FAQ,complicated,conceptual,1.33,0.23
835,7,S7,Hierarchy Analysis,4,R4,Root Cause Analysis,25,P25,Mind Map,complicated,conceptual,1.33,0.23
836,7,S7,Hierarchy Analysis,4,R4,Root Cause Analysis,28,P28,Slide Deck,complicated,conceptual,1.33,0.23
837,7,S7,Hierarchy Analysis,4,R4,Root Cause Analysis,36,P36,Metaphorical Explanation,complicated,conceptual,1.67,0.27
838,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,18,P18,Causal Diagram,complicated,visual,1.67,0.33
839,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,19,P19,Flowchart,complicated,visual,1.33,0.30
840,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,20,P20,Gantt Chart,complicated,visual,1.33,0.37
841,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,21,P21,Dashboard,complicated,visual,1.67,0.33
842,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,22,P22,Infographic,complicated,visual,1.33,0.33
843,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,23,P23,Systems Diagram,complicated,visual,1.67,0.37
844,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,24,P24,Network Graph,complicated,visual,1.67,0.37
845,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,25,P25,Mind Map,complicated,visual,1.33,0.30
846,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,26,P26,Timeline,complicated,visual,1.33,0.30
847,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,27,P27,Fishbone Diagram,complicated,visual,1.33,0.37
848,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,28,P28,Slide Deck,complicated,visual,1.33,0.30
849,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,29,P29,Interactive Visualization,complicated,visual,2.00,0.37
850,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,30,P30,Video,complicated,visual,1.67,0.33
851,7,S7,Hierarchy Analysis,5,R5,A3 Problem Solving,31,P31,Simulation,complicated,visual,2.00,0.40
852,7,S7,Hierarchy Analysis,6,R6,8D Problem Solving,5,P5,Checklist,complicated,sequential,1.33,0.37
853,7,S7,Hierarchy Analysis,6,R6,8D Problem Solving,8,P8,Technical Report,complicated,sequential,1.67,0.33
854,7,S7,Hierarchy Analysis,6,R6,8D Problem Solving,13,P13,Tutorial,complicated,sequential,1.33,0.37
855,7,S7,Hierarchy Analysis,6,R6,8D Problem Solving,19,P19,Flowchart,complicated,sequential,1.33,0.33
856,7,S7,Hierarchy Analysis,6,R6,8D Problem Solving,20,P20,Gantt Chart,complicated,sequential,1.33,0.40
857,7,S7,Hierarchy Analysis,6,R6,8D Problem Solving,26,P26,Timeline,complicated,sequential,1.33,0.33
858,7,S7,Hierarchy Analysis,6,R6,8D Problem Solving,32,P32,Annotated Code,complicated,sequential,1.67,0.47
859,7,S7,Hierarchy Analysis,7,R7,TRIZ,1,P1,Cornell Notes,complicated,conceptual,1.67,0.37
860,7,S7,Hierarchy Analysis,7,R7,TRIZ,2,P2,SQ3R,complicated,conceptual,1.67,0.40
861,7,S7,Hierarchy Analysis,7,R7,TRIZ,3,P3,CODE (Second Brain),complicated,conceptual,2.00,0.37
862,7,S7,Hierarchy Analysis,7,R7,TRIZ,4,P4,Progressive Summarization,complicated,conceptual,2.00,0.37
863,7,S7,Hierarchy Analysis,7,R7,TRIZ,6,P6,Memo,complicated,conceptual,1.67,0.30
864,7,S7,Hierarchy Analysis,7,R7,TRIZ,7,P7,Executive Summary,complicated,conceptual,1.67,0.30
865,7,S7,Hierarchy Analysis,7,R7,TRIZ,10,P10,White Paper,complicated,conceptual,2.00,0.33
866,7,S7,Hierarchy Analysis,7,R7,TRIZ,14,P14,FAQ,complicated,conceptual,1.67,0.30
867,7,S7,Hierarchy Analysis,7,R7,TRIZ,25,P25,Mind Map,complicated,conceptual,1.67,0.30
868,7,S7,Hierarchy Analysis,7,R7,TRIZ,28,P28,Slide Deck,complicated,conceptual,1.67,0.30
869,7,S7,Hierarchy Analysis,7,R7,TRIZ,36,P36,Metaphorical Explanation,complicated,conceptual,2.00,0.33
870,7,S7,Hierarchy Analysis,9,R9,OODA Loop,5,P5,Checklist,complicated,sequential,1.33,0.30
871,7,S7,Hierarchy Analysis,9,R9,OODA Loop,8,P8,Technical Report,complicated,sequential,1.67,0.27
872,7,S7,Hierarchy Analysis,9,R9,OODA Loop,13,P13,Tutorial,complicated,sequential,1.33,0.30
873,7,S7,Hierarchy Analysis,9,R9,OODA Loop,19,P19,Flowchart,complicated,sequential,1.33,0.27
874,7,S7,Hierarchy Analysis,9,R9,OODA Loop,20,P20,Gantt Chart,complicated,sequential,1.33,0.33
875,7,S7,Hierarchy Analysis,9,R9,OODA Loop,26,P26,Timeline,complicated,sequential,1.33,0.27
876,7,S7,Hierarchy Analysis,9,R9,OODA Loop,32,P32,Annotated Code,complicated,sequential,1.67,0.40
877,7,S7,Hierarchy Analysis,10,R10,PDCA,5,P5,Checklist,complicated,sequential,1.00,0.27
878,7,S7,Hierarchy Analysis,10,R10,PDCA,8,P8,Technical Report,complicated,sequential,1.33,0.23
879,7,S7,Hierarchy Analysis,10,R10,PDCA,13,P13,Tutorial,complicated,sequential,1.00,0.27
880,7,S7,Hierarchy Analysis,10,R10,PDCA,19,P19,Flowchart,complicated,sequential,1.00,0.23
881,7,S7,Hierarchy Analysis,10,R10,PDCA,20,P20,Gantt Chart,complicated,sequential,1.00,0.30
882,7,S7,Hierarchy Analysis,10,R10,PDCA,26,P26,Timeline,complicated,sequential,1.00,0.23
883,7,S7,Hierarchy Analysis,10,R10,PDCA,32,P32,Annotated Code,complicated,sequential,1.33,0.37
884,7,S7,Hierarchy Analysis,11,R11,GROW Model,5,P5,Checklist,complicated,sequential,1.00,0.33
885,7,S7,Hierarchy Analysis,11,R11,GROW Model,8,P8,Technical Report,complicated,sequential,1.33,0.30
886,7,S7,Hierarchy Analysis,11,R11,GROW Model,13,P13,Tutorial,complicated,sequential,1.00,0.33
887,7,S7,Hierarchy Analysis,11,R11,GROW Model,19,P19,Flowchart,complicated,sequential,1.00,0.30
888,7,S7,Hierarchy Analysis,11,R11,GROW Model,20,P20,Gantt Chart,complicated,sequential,1.00,0.37
889,7,S7,Hierarchy Analysis,11,R11,GROW Model,26,P26,Timeline,complicated,sequential,1.00,0.30
890,7,S7,Hierarchy Analysis,11,R11,GROW Model,32,P32,Annotated Code,complicated,sequential,1.33,0.43
891,7,S7,Hierarchy Analysis,12,R12,Scientific Method,5,P5,Checklist,complicated,sequential,1.33,0.23
892,7,S7,Hierarchy Analysis,12,R12,Scientific Method,8,P8,Technical Report,complicated,sequential,1.67,0.20
893,7,S7,Hierarchy Analysis,12,R12,Scientific Method,13,P13,Tutorial,complicated,sequential,1.33,0.23
894,7,S7,Hierarchy Analysis,12,R12,Scientific Method,19,P19,Flowchart,complicated,sequential,1.33,0.20
895,7,S7,Hierarchy Analysis,12,R12,Scientific Method,20,P20,Gantt Chart,complicated,sequential,1.33,0.27
896,7,S7,Hierarchy Analysis,12,R12,Scientific Method,26,P26,Timeline,complicated,sequential,1.33,0.20
897,7,S7,Hierarchy Analysis,12,R12,Scientific Method,32,P32,Annotated Code,complicated,sequential,1.67,0.33
898,7,S7,Hierarchy Analysis,13,R13,MCDA,7,P7,Executive Summary,complicated,comparative,1.33,0.23
899,7,S7,Hierarchy Analysis,13,R13,MCDA,8,P8,Technical Report,complicated,quantitative,1.67,0.23
900,7,S7,Hierarchy Analysis,13,R13,MCDA,9,P9,Policy Brief,complicated,comparative,1.67,0.30
901,7,S7,Hierarchy Analysis,13,R13,MCDA,11,P11,Academic Paper,complicated,quantitative,2.00,0.27
902,7,S7,Hierarchy Analysis,13,R13,MCDA,16,P16,Comparative Table,complicated,comparative,1.33,0.23
903,7,S7,Hierarchy Analysis,13,R13,MCDA,17,P17,Decision Matrix,complicated,comparative; quantitative,1.33,0.27
904,7,S7,Hierarchy Analysis,13,R13,MCDA,21,P21,Dashboard,complicated,quantitative,1.67,0.27
905,7,S7,Hierarchy Analysis,13,R13,MCDA,29,P29,Interactive Visualization,complicated,quantitative,2.00,0.30
906,7,S7,Hierarchy Analysis,13,R13,MCDA,31,P31,Simulation,complicated,quantitative,2.00,0.33
907,7,S7,Hierarchy Analysis,18,R18,Hypothesis Testing,8,P8,Technical Report,complicated,quantitative,1.67,0.23
908,7,S7,Hierarchy Analysis,18,R18,Hypothesis Testing,11,P11,Academic Paper,complicated,quantitative,2.00,0.27
909,7,S7,Hierarchy Analysis,18,R18,Hypothesis Testing,17,P17,Decision Matrix,complicated,quantitative,1.33,0.27
910,7,S7,Hierarchy Analysis,18,R18,Hypothesis Testing,21,P21,Dashboard,complicated,quantitative,1.67,0.27
911,7,S7,Hierarchy Analysis,18,R18,Hypothesis Testing,29,P29,Interactive Visualization,complicated,quantitative,2.00,0.30
912,7,S7,Hierarchy Analysis,18,R18,Hypothesis Testing,31,P31,Simulation,complicated,quantitative,2.00,0.33
913,7,S7,Hierarchy Analysis,20,R20,Sensitivity Analysis,8,P8,Technical Report,complicated,quantitative,1.67,0.23
914,7,S7,Hierarchy Analysis,20,R20,Sensitivity Analysis,11,P11,Academic Paper,complicated,quantitative,2.00,0.27
915,7,S7,Hierarchy Analysis,20,R20,Sensitivity Analysis,17,P17,Decision Matrix,complicated,quantitative,1.33,0.27
916,7,S7,Hierarchy Analysis,20,R20,Sensitivity Analysis,21,P21,Dashboard,complicated,quantitative,1.67,0.27
917,7,S7,Hierarchy Analysis,20,R20,Sensitivity Analysis,29,P29,Interactive Visualization,complicated,quantitative,2.00,0.30
918,7,S7,Hierarchy Analysis,20,R20,Sensitivity Analysis,31,P31,Simulation,complicated,quantitative,2.00,0.33
919,7,S7,Hierarchy Analysis,21,R21,Analogical Reasoning,1,P1,Cornell Notes,complicated,conceptual,1.33,0.27
920,7,S7,Hierarchy Analysis,21,R21,Analogical Reasoning,2,P2,SQ3R,complicated,conceptual,1.33,0.30
921,7,S7,Hierarchy Analysis,21,R21,Analogical Reasoning,3,P3,CODE (Second Brain),complicated,conceptual,1.67,0.27
922,7,S7,Hierarchy Analysis,21,R21,Analogical Reasoning,4,P4,Progressive Summarization,complicated,conceptual,1.67,0.27
923,7,S7,Hierarchy Analysis,21,R21,Analogical Reasoning,6,P6,Memo,complicated,conceptual,1.33,0.20
924,7,S7,Hierarchy Analysis,21,R21,Analogical Reasoning,7,P7,Executive Summary,complicated,conceptual,1.33,0.20
925,7,S7,Hierarchy Analysis,21,R21,Analogical Reasoning,10,P10,White Paper,complicated,conceptual,1.67,0.23
926,7,S7,Hierarchy Analysis,21,R21,Analogical Reasoning,14,P14,FAQ,complicated,conceptual,1.33,0.20
927,7,S7,Hierarchy Analysis,21,R21,Analogical Reasoning,25,P25,Mind Map,complicated,conceptual,1.33,0.20
928,7,S7,Hierarchy Analysis,21,R21,Analogical Reasoning,28,P28,Slide Deck,complicated,conceptual,1.33,0.20
929,7,S7,Hierarchy Analysis,21,R21,Analogical Reasoning,36,P36,Metaphorical Explanation,complicated,conceptual,1.67,0.23
930,7,S7,Hierarchy Analysis,22,R22,Case-Based Reasoning,7,P7,Executive Summary,complicated,comparative,1.33,0.23
931,7,S7,Hierarchy Analysis,22,R22,Case-Based Reasoning,9,P9,Policy Brief,complicated,comparative,1.67,0.30
932,7,S7,Hierarchy Analysis,22,R22,Case-Based Reasoning,16,P16,Comparative Table,complicated,comparative,1.33,0.23
933,7,S7,Hierarchy Analysis,22,R22,Case-Based Reasoning,17,P17,Decision Matrix,complicated,comparative,1.33,0.27
934,7,S7,Hierarchy Analysis,23,R23,Benchmarking,7,P7,Executive Summary,complicated,comparative,1.00,0.23
935,7,S7,Hierarchy Analysis,23,R23,Benchmarking,9,P9,Policy Brief,complicated,comparative,1.33,0.30
936,7,S7,Hierarchy Analysis,23,R23,Benchmarking,16,P16,Comparative Table,complicated,comparative,1.00,0.23
937,7,S7,Hierarchy Analysis,23,R23,Benchmarking,17,P17,Decision Matrix,complicated,comparative,1.00,0.27
938,7,S7,Hierarchy Analysis,25,R25,Counterfactual Analysis,6,P6,Memo,complicated,narrative,1.33,0.23
939,7,S7,Hierarchy Analysis,25,R25,Counterfactual Analysis,9,P9,Policy Brief,complicated,narrative,1.67,0.30
940,7,S7,Hierarchy Analysis,25,R25,Counterfactual Analysis,12,P12,Case Study,complicated,narrative,1.67,0.27
941,7,S7,Hierarchy Analysis,25,R25,Counterfactual Analysis,15,P15,Dialogue,complicated,narrative,1.67,0.27
942,7,S7,Hierarchy Analysis,25,R25,Counterfactual Analysis,22,P22,Infographic,complicated,narrative,1.33,0.27
943,7,S7,Hierarchy Analysis,25,R25,Counterfactual Analysis,28,P28,Slide Deck,complicated,narrative,1.33,0.23
944,7,S7,Hierarchy Analysis,25,R25,Counterfactual Analysis,30,P30,Video,complicated,narrative,1.67,0.27
945,7,S7,Hierarchy Analysis,25,R25,Counterfactual Analysis,33,P33,Narrative Synthesis,complicated,narrative,1.67,0.23
946,7,S7,Hierarchy Analysis,25,R25,Counterfactual Analysis,34,P34,Scenario Narrative,complicated,narrative,1.67,0.27
947,7,S7,Hierarchy Analysis,25,R25,Counterfactual Analysis,35,P35,Dialogue Format,complicated,narrative,1.67,0.27
948,7,S7,Hierarchy Analysis,25,R25,Counterfactual Analysis,36,P36,Metaphorical Explanation,complicated,narrative,1.67,0.27
949,7,S7,Hierarchy Analysis,26,R26,Pre-mortem Analysis,6,P6,Memo,complicated,qualitative,1.33,0.20
950,7,S7,Hierarchy Analysis,26,R26,Pre-mortem Analysis,8,P8,Technical Report,complicated,qualitative,1.67,0.20
951,7,S7,Hierarchy Analysis,26,R26,Pre-mortem Analysis,10,P10,White Paper,complicated,qualitative,1.67,0.23
952,7,S7,Hierarchy Analysis,26,R26,Pre-mortem Analysis,11,P11,Academic Paper,complicated,qualitative,2.00,0.23
953,7,S7,Hierarchy Analysis,26,R26,Pre-mortem Analysis,12,P12,Case Study,complicated,qualitative,1.67,0.23
954,7,S7,Hierarchy Analysis,26,R26,Pre-mortem Analysis,15,P15,Dialogue,complicated,qualitative,1.67,0.23
955,7,S7,Hierarchy Analysis,26,R26,Pre-mortem Analysis,33,P33,Narrative Synthesis,complicated,qualitative,1.67,0.20
956,7,S7,Hierarchy Analysis,26,R26,Pre-mortem Analysis,35,P35,Dialogue Format,complicated,qualitative,1.67,0.23
957,7,S7,Hierarchy Analysis,27,R27,Post-mortem Analysis,6,P6,Memo,complicated,qualitative,1.00,0.23
958,7,S7,Hierarchy Analysis,27,R27,Post-mortem Analysis,8,P8,Technical Report,complicated,qualitative,1.33,0.23
959,7,S7,Hierarchy Analysis,27,R27,Post-mortem Analysis,10,P10,White Paper,complicated,qualitative,1.33,0.27
960,7,S7,Hierarchy Analysis,27,R27,Post-mortem Analysis,11,P11,Academic Paper,complicated,qualitative,1.67,0.27
961,7,S7,Hierarchy Analysis,27,R27,Post-mortem Analysis,12,P12,Case Study,complicated,qualitative,1.33,0.27
962,7,S7,Hierarchy Analysis,27,R27,Post-mortem Analysis,15,P15,Dialogue,complicated,qualitative,1.33,0.27
963,7,S7,Hierarchy Analysis,27,R27,Post-mortem Analysis,33,P33,Narrative Synthesis,complicated,qualitative,1.33,0.23
964,7,S7,Hierarchy Analysis,27,R27,Post-mortem Analysis,35,P35,Dialogue Format,complicated,qualitative,1.33,0.27
965,7,S7,Hierarchy Analysis,28,R28,Red Team/Blue Team,7,P7,Executive Summary,complicated,comparative,1.33,0.27
966,7,S7,Hierarchy Analysis,28,R28,Red Team/Blue Team,9,P9,Policy Brief,complicated,comparative,1.67,0.33
967,7,S7,Hierarchy Analysis,28,R28,Red Team/Blue Team,16,P16,Comparative Table,complicated,comparative,1.33,0.27
968,7,S7,Hierarchy Analysis,28,R28,Red Team/Blue Team,17,P17,Decision Matrix,complicated,comparative,1.33,0.30
969,7,S7,Hierarchy Analysis,29,R29,Devil's Advocate,6,P6,Memo,complicated,qualitative,1.00,0.20
